date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-05-30 00:00:00,14.5,11,19,,,,13.3,,,
2018-05-31 00:00:00,13.3,9,19,,,,11.4,,,
2018-06-01 00:00:00,16.9,7,28,,,,9.3,,,
2018-06-02 00:00:00,22.9,11,35,,,,7.1,,,
2018-06-03 00:00:00,,,,,,,,,,
2018-06-04 00:00:00,,,,,,,,,,
2018-06-05 00:00:00,,,,,,,,,,
2018-06-06 00:00:00,,,,,,,,,,
2018-06-07 00:00:00,,,,,,,,,,
2018-06-08 00:00:00,17.9,9,28,,,,13.3,,,
2018-06-09 00:00:00,17,13,22,,,,20.2,,,
2018-06-10 00:00:00,16.8,11,24,,,,20.5,,,
2018-06-11 00:00:00,19.6,10,29,,,,12.2,,,
2018-06-12 00:00:00,23.7,12,35,,,,9.9,,,
2018-06-13 00:00:00,20.8,12,32,,,,7.9,,,
2018-06-14 00:00:00,16,11,23,,,,15.3,,,
2018-06-15 00:00:00,14.2,12,18,,,,18.3,,,
2018-06-16 00:00:00,14.5,12,18,,,,16.4,,,
2018-06-17 00:00:00,15.5,13,20,,,,11.4,,,
2018-06-18 00:00:00,18.7,13,29,,,,10.8,,,
2018-06-19 00:00:00,19.1,11,28,,,,12.4,,,
2018-06-20 00:00:00,,,,,,,,,,
2018-06-21 00:00:00,19.6,11,29,,,,15.2,,,
2018-06-22 00:00:00,,,,,,,,,,
2018-06-23 00:00:00,22.3,,,,,,12.4,,,
2018-06-24 00:00:00,18.3,13,25,,,,17.8,,,
2018-06-25 00:00:00,17.6,14,23,,,,12.8,,,
2018-06-26 00:00:00,17.5,,,,,,11.5,,,
2018-06-27 00:00:00,15.9,12,23,,,,15.4,,,
2018-06-28 00:00:00,17.3,13,25,,,,14.1,,,
2018-06-29 00:00:00,19.2,,,,,,12.2,,,
2018-06-30 00:00:00,19.8,13,31,,,,9.9,,,
2018-07-01 00:00:00,18.4,13,27,,,,15.3,,,
2018-07-02 00:00:00,17.5,13,25,,,,15.2,,,
2018-07-03 00:00:00,15.4,13,19,,,,19.6,,,
2018-07-04 00:00:00,17.2,14,23,,,,13.8,,,
2018-07-05 00:00:00,20.3,10,32,,,,6.7,,,
2018-07-06 00:00:00,25.2,18,33,,,,19.9,,,
2018-07-07 00:00:00,25.1,17,33,,,,17.5,,,
2018-07-08 00:00:00,23.8,14,33,,,,17.9,,,
2018-07-09 00:00:00,24.7,15,35,,,,16.9,,,
2018-07-10 00:00:00,24.5,16,34,,,,14.8,,,
2018-07-11 00:00:00,20.1,13,32,,,,11.4,,,
2018-07-12 00:00:00,19.8,14,31,,,,11,,,
2018-07-13 00:00:00,22.1,15,34,,,,8.7,,,
2018-07-14 00:00:00,21.5,15,32,,,,10.7,,,
2018-07-15 00:00:00,20,14,29,,,,7,,,
2018-07-16 00:00:00,20,14,30,,,,8.2,,,
2018-07-17 00:00:00,20.7,13,34,,,,6.2,,,
2018-07-18 00:00:00,,,,,,,,,,
2018-07-19 00:00:00,,,,,,,,,,
2018-07-20 00:00:00,,,,,,,,,,
2018-07-21 00:00:00,,,,,,,,,,
2018-07-22 00:00:00,,,,,,,,,,
2018-07-23 00:00:00,,,,,,,,,,
2018-07-24 00:00:00,,,,,,,,,,
2018-07-25 00:00:00,,,,,,,,,,
2018-07-26 00:00:00,,,,,,,,,,
2018-07-27 00:00:00,22,14,32,,,,14.9,,,
2018-07-28 00:00:00,21.5,13,33,,,,10.6,,,
2018-07-29 00:00:00,21.3,13,32,,,,12.8,,,
2018-07-30 00:00:00,22.7,14,33,,,,15.4,,,
2018-07-31 00:00:00,21.9,13,33,,,,7.2,,,
2018-08-01 00:00:00,21.5,13,32,,,,12.2,,,
2018-08-02 00:00:00,21.3,13,32,,,,12.8,,,
2018-08-03 00:00:00,,,,,,,,,,
2018-08-04 00:00:00,23.7,14,34,,,,13.7,,,
2018-08-05 00:00:00,,,,,,,,,,
2018-08-06 00:00:00,,,,,,,,,,
2018-08-07 00:00:00,,,,,,,,,,
2018-08-08 00:00:00,,,,,,,,,,
2018-08-09 00:00:00,,,,,,,,,,
2018-08-10 00:00:00,,,,,,,,,,
2018-08-11 00:00:00,,,,,,,,,,
2018-08-12 00:00:00,,,,,,,,,,
2018-08-13 00:00:00,,,,,,,,,,
2018-08-14 00:00:00,,,,,,,,,,
2018-08-15 00:00:00,,,,,,,,,,
2018-08-16 00:00:00,,,,,,,,,,
2018-08-17 00:00:00,,,,,,,,,,
2018-08-18 00:00:00,,,,,,,,,,
2018-08-19 00:00:00,,,,,,,,,,
2018-08-20 00:00:00,,,,,,,,,,
2018-08-21 00:00:00,,,,,,,,,,
2018-08-22 00:00:00,,,,,,,,,,
2018-08-23 00:00:00,18.8,,,,,,7.9,,,
2018-08-24 00:00:00,,,,,,,,,,
2018-08-25 00:00:00,17.4,,,,,,11.3,,,
2018-08-26 00:00:00,17,,,,,,13.7,,,
2018-08-27 00:00:00,16,,,,,,14.8,,,
2018-08-28 00:00:00,17.5,,,,,,11.9,,,
2018-08-29 00:00:00,17.6,,,,,,9.9,,,
2018-08-30 00:00:00,18.8,,,,,,8.9,,,
2018-08-31 00:00:00,20,,,,,,13.9,,,
2018-09-01 00:00:00,17.7,13,28,,,,7.2,,,
2018-09-02 00:00:00,16.6,,,,,,11.6,,,
2018-09-03 00:00:00,17.5,,,,,,13.1,,,
2018-09-04 00:00:00,17.9,,,,,,12.9,,,
2018-09-05 00:00:00,,,,,,,,,,
2018-09-06 00:00:00,,,,,,,,,,
2018-09-07 00:00:00,21.1,,,,,,9.3,,,
2018-09-08 00:00:00,21.3,,,,,,12.5,,,
2018-09-09 00:00:00,19.6,,,,,,9,,,
2018-09-10 00:00:00,19.7,9,30,,,,9.7,,,
2018-09-11 00:00:00,19.5,,,,,,9.1,,,
2018-09-12 00:00:00,16.9,,,,,,10.9,,,
2018-09-13 00:00:00,16.1,,,,,,9.6,,,
2018-09-14 00:00:00,18,,,,,,9.6,,,
2018-09-15 00:00:00,15.9,,,,,,12.1,,,
2018-09-16 00:00:00,,,,,,,,,,
2018-09-17 00:00:00,16.9,,,,,,8.8,,,
2018-09-18 00:00:00,15,9,25,,,,5.9,,,
2018-09-19 00:00:00,,,,,,,,,,
2018-09-20 00:00:00,,,,,,,,,,
2018-09-21 00:00:00,,,,,,,,,,
2018-09-22 00:00:00,,,,,,,,,,
2018-09-23 00:00:00,,,,,,,,,,
2018-09-24 00:00:00,,,,,,,,,,
2018-09-25 00:00:00,,,,,,,,,,
2018-09-26 00:00:00,,,,,,,,,,
2018-09-27 00:00:00,,,,,,,,,,
2018-09-28 00:00:00,,,,,,,,,,
2018-09-29 00:00:00,,,,,,,,,,
2018-09-30 00:00:00,,,,,,,,,,
2018-10-01 00:00:00,18.6,,,,,,4.7,,,
2018-10-02 00:00:00,20.5,,,,,,5.2,,,
2018-10-03 00:00:00,,,,,,,,,,
2018-10-04 00:00:00,,,,,,,,,,
2018-10-05 00:00:00,17.8,,,,,,9.8,,,
2018-10-06 00:00:00,,,,,,,,,,
2018-10-07 00:00:00,19.7,,,,,,14.5,,,
2018-10-08 00:00:00,17.9,9,29,,,,8.7,,,
2018-10-09 00:00:00,16,11,24,,,,11.8,,,
2018-10-10 00:00:00,15.5,13,20,,,,11.1,,,
2018-10-11 00:00:00,15.8,,,,,,3.7,,,
2018-10-12 00:00:00,18.6,,,,,,9.5,,,
2018-10-13 00:00:00,,,,,,,,,,
2018-10-14 00:00:00,15.4,9,25,,,,5.6,,,
2018-10-15 00:00:00,15.9,6,28,,,,7.2,,,
2018-10-16 00:00:00,15,,,,,,4.4,,,
2018-10-17 00:00:00,14.8,6,27,,,,3.5,,,
2018-10-18 00:00:00,,,,,,,,,,
2018-10-19 00:00:00,,,,,,,,,,
2018-10-20 00:00:00,,,,,,,,,,
2018-10-21 00:00:00,,,,,,,,,,
2018-10-22 00:00:00,15,11,22,,,,10.6,,,
2018-10-23 00:00:00,14,,,,,,7.8,,,
2018-10-24 00:00:00,15.3,7,24,,,,8.4,,,
2018-10-25 00:00:00,17.6,13,26,,,,11.7,,,
2018-10-26 00:00:00,18.2,9,28,,,,8.3,,,
2018-10-27 00:00:00,18.2,,,,,,10,,,
2018-10-28 00:00:00,17.8,13,24,,,,17.7,,,
2018-10-29 00:00:00,15.1,10,20,,,,15.6,,,
2018-10-30 00:00:00,13.9,6,22,,,,10.8,,,
2018-10-31 00:00:00,14.8,5,25,,,,6.6,,,
2018-11-01 00:00:00,17.3,9,29,,,,4.8,,,
2018-11-02 00:00:00,17.8,10,27,,,,9.5,,,
2018-11-03 00:00:00,17.3,8,28,,,,7.8,,,
2018-11-04 00:00:00,,,,,,,,,,
2018-11-05 00:00:00,,,,,,,,,,
2018-11-06 00:00:00,14.2,,,,,,7.2,,,
2018-11-07 00:00:00,14.2,,,,,,7.4,,,
2018-11-08 00:00:00,,,,,,,7.9,,,
2018-11-09 00:00:00,11.6,,,,,,5.8,,,
2018-11-10 00:00:00,9.2,,,,,,6.5,,,
2018-11-11 00:00:00,,,,,,,5.8,,,
2018-11-12 00:00:00,,,,,,,4.8,,,
2018-11-13 00:00:00,,,,,,,,,,
2018-11-14 00:00:00,,,,,,,,,,
2018-11-15 00:00:00,,,,,,,,,,
2018-11-16 00:00:00,,,,,,,,,,
2018-11-17 00:00:00,,,,,,,,,,
2018-11-18 00:00:00,,,,,,,,,,
2018-11-19 00:00:00,9.8,,,,,,2.8,,,
2018-11-20 00:00:00,9.5,,,,,,2.1,,,
2018-11-21 00:00:00,12.5,6,18,,,,5.6,,,
2018-11-22 00:00:00,13.4,10,17,,,,8.2,,,
2018-11-23 00:00:00,,,,,,,,,,
2018-11-24 00:00:00,14.5,10,19,,,,5.9,,,
2018-11-25 00:00:00,12.5,8,19,,,,5.7,,,
2018-11-26 00:00:00,,,,,,,,,,
2018-11-27 00:00:00,12.5,,,,,,5,,,
2018-11-28 00:00:00,14,13,16,,,,7.8,,,
2018-11-29 00:00:00,,,,,,,,,,
